"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","NCTC12233_2","NCTC13142_2","NCTC13277_2","NCTC13395_2","NCTC13616_2","NCTC1803_2","NCTC4137_2","NCTC6136_2","NCTC7988_2","NCTC9555_2"
"WP_000164421.1","","S-ribosylhomocysteine lyase","10","10","1","1","3704","","","","470","470","470","5ed739b8eba34d81c44a46f3a235e95d_4558","a6596c4a203e63fb6b02f6e492b61789_4534","635a081118a8dafa9e232517c2cf67f9_4636","ff262237f3470f60d8b7b16b3d58ad2c_4579","14c52b1fad0ff98e5cf49028371d6243_4496","4a58a390596d4900f56ec453eae7d1e7_3894","cc2e0eb80d2c122d721349f05f3eeaf8_4328","46fc0cff5994e5bf181db51ddfa21095_4620","0f07ae81df8f8d06fbc4da89d7ffc57a_4590","8517706599505fe9f8a7a5c896166270_4581"
"WP_031788481.1","","hypothetical protein","10","10","1","1","77","","","","92","104","93","5ed739b8eba34d81c44a46f3a235e95d_2548","a6596c4a203e63fb6b02f6e492b61789_2376","635a081118a8dafa9e232517c2cf67f9_2495","ff262237f3470f60d8b7b16b3d58ad2c_2382","14c52b1fad0ff98e5cf49028371d6243_2338","4a58a390596d4900f56ec453eae7d1e7_1921","cc2e0eb80d2c122d721349f05f3eeaf8_2358","46fc0cff5994e5bf181db51ddfa21095_2624","0f07ae81df8f8d06fbc4da89d7ffc57a_2608","8517706599505fe9f8a7a5c896166270_3278"
"guaC","","GMP reductase","10","10","1","1","4056","","","","977","977","977","5ed739b8eba34d81c44a46f3a235e95d_2738","a6596c4a203e63fb6b02f6e492b61789_2576","635a081118a8dafa9e232517c2cf67f9_2723","ff262237f3470f60d8b7b16b3d58ad2c_2560","14c52b1fad0ff98e5cf49028371d6243_2538","4a58a390596d4900f56ec453eae7d1e7_2104","cc2e0eb80d2c122d721349f05f3eeaf8_2574","46fc0cff5994e5bf181db51ddfa21095_2882","0f07ae81df8f8d06fbc4da89d7ffc57a_2788","8517706599505fe9f8a7a5c896166270_3098"
"WP_001223008.1","","MBL fold metallo-hydrolase","10","10","1","1","863","","","","623","623","623","5ed739b8eba34d81c44a46f3a235e95d_3205","a6596c4a203e63fb6b02f6e492b61789_3180","635a081118a8dafa9e232517c2cf67f9_3291","ff262237f3470f60d8b7b16b3d58ad2c_3027","14c52b1fad0ff98e5cf49028371d6243_3148","4a58a390596d4900f56ec453eae7d1e7_2519","cc2e0eb80d2c122d721349f05f3eeaf8_3005","46fc0cff5994e5bf181db51ddfa21095_3315","0f07ae81df8f8d06fbc4da89d7ffc57a_3205","8517706599505fe9f8a7a5c896166270_2671"
"WP_000616227.1","","glyoxalase","10","10","1","1","3181","","","","377","377","377","5ed739b8eba34d81c44a46f3a235e95d_5516","a6596c4a203e63fb6b02f6e492b61789_5484","635a081118a8dafa9e232517c2cf67f9_5557","ff262237f3470f60d8b7b16b3d58ad2c_5537","14c52b1fad0ff98e5cf49028371d6243_5446","4a58a390596d4900f56ec453eae7d1e7_4819","cc2e0eb80d2c122d721349f05f3eeaf8_5242","46fc0cff5994e5bf181db51ddfa21095_5556","0f07ae81df8f8d06fbc4da89d7ffc57a_5509","8517706599505fe9f8a7a5c896166270_5498"
"mqo","","malate dehydrogenase (quinone)","10","10","1","1","3446","","","","1478","1478","1478","5ed739b8eba34d81c44a46f3a235e95d_5064","a6596c4a203e63fb6b02f6e492b61789_5030","635a081118a8dafa9e232517c2cf67f9_5139","ff262237f3470f60d8b7b16b3d58ad2c_5085","14c52b1fad0ff98e5cf49028371d6243_4992","4a58a390596d4900f56ec453eae7d1e7_4388","cc2e0eb80d2c122d721349f05f3eeaf8_4812","46fc0cff5994e5bf181db51ddfa21095_5114","0f07ae81df8f8d06fbc4da89d7ffc57a_5084","8517706599505fe9f8a7a5c896166270_5075"
"WP_000788443.1","","hypothetical protein","10","10","1","1","3569","","","","389","389","389","5ed739b8eba34d81c44a46f3a235e95d_4827","a6596c4a203e63fb6b02f6e492b61789_4793","635a081118a8dafa9e232517c2cf67f9_4898","ff262237f3470f60d8b7b16b3d58ad2c_4848","14c52b1fad0ff98e5cf49028371d6243_4755","4a58a390596d4900f56ec453eae7d1e7_4149","cc2e0eb80d2c122d721349f05f3eeaf8_4577","46fc0cff5994e5bf181db51ddfa21095_4879","0f07ae81df8f8d06fbc4da89d7ffc57a_4845","8517706599505fe9f8a7a5c896166270_4836"
"WP_000767028.1","","dihydroorotase","10","10","1","1","4147","","","","1274","1274","1274","5ed739b8eba34d81c44a46f3a235e95d_2438","a6596c4a203e63fb6b02f6e492b61789_2264","635a081118a8dafa9e232517c2cf67f9_2385","ff262237f3470f60d8b7b16b3d58ad2c_2272","14c52b1fad0ff98e5cf49028371d6243_2228","4a58a390596d4900f56ec453eae7d1e7_1811","cc2e0eb80d2c122d721349f05f3eeaf8_2252","46fc0cff5994e5bf181db51ddfa21095_2518","0f07ae81df8f8d06fbc4da89d7ffc57a_2498","8517706599505fe9f8a7a5c896166270_3388"
"nth","","endonuclease III","10","10","1","1","2114","","","","659","659","659","5ed739b8eba34d81c44a46f3a235e95d_3009","a6596c4a203e63fb6b02f6e492b61789_2850","635a081118a8dafa9e232517c2cf67f9_2959","ff262237f3470f60d8b7b16b3d58ad2c_2829","14c52b1fad0ff98e5cf49028371d6243_2810","4a58a390596d4900f56ec453eae7d1e7_2335","cc2e0eb80d2c122d721349f05f3eeaf8_2809","46fc0cff5994e5bf181db51ddfa21095_3117","0f07ae81df8f8d06fbc4da89d7ffc57a_3021","8517706599505fe9f8a7a5c896166270_2855"
"WP_000896697.1","","DsbA family protein","10","10","1","1","1812","","","","806","806","806","5ed739b8eba34d81c44a46f3a235e95d_2014","a6596c4a203e63fb6b02f6e492b61789_1836","635a081118a8dafa9e232517c2cf67f9_1961","ff262237f3470f60d8b7b16b3d58ad2c_1850","14c52b1fad0ff98e5cf49028371d6243_1800","4a58a390596d4900f56ec453eae7d1e7_1397","cc2e0eb80d2c122d721349f05f3eeaf8_1828","46fc0cff5994e5bf181db51ddfa21095_2100","0f07ae81df8f8d06fbc4da89d7ffc57a_1950","8517706599505fe9f8a7a5c896166270_1948"
"WP_000244415.1","","HAMP domain-containing histidine kinase","10","10","1","1","2676","","","","1055","1055","1055","5ed739b8eba34d81c44a46f3a235e95d_1561","a6596c4a203e63fb6b02f6e492b61789_1411","635a081118a8dafa9e232517c2cf67f9_1539","ff262237f3470f60d8b7b16b3d58ad2c_1427","14c52b1fad0ff98e5cf49028371d6243_1377","4a58a390596d4900f56ec453eae7d1e7_986","cc2e0eb80d2c122d721349f05f3eeaf8_1409","46fc0cff5994e5bf181db51ddfa21095_1551","0f07ae81df8f8d06fbc4da89d7ffc57a_1537","8517706599505fe9f8a7a5c896166270_1535"
"WP_000536961.1","","ABC transporter permease","10","10","1","1","3252","","","","770","770","770","5ed739b8eba34d81c44a46f3a235e95d_5384","a6596c4a203e63fb6b02f6e492b61789_5354","635a081118a8dafa9e232517c2cf67f9_5435","ff262237f3470f60d8b7b16b3d58ad2c_5405","14c52b1fad0ff98e5cf49028371d6243_5316","4a58a390596d4900f56ec453eae7d1e7_4695","cc2e0eb80d2c122d721349f05f3eeaf8_5116","46fc0cff5994e5bf181db51ddfa21095_5428","0f07ae81df8f8d06fbc4da89d7ffc57a_5385","8517706599505fe9f8a7a5c896166270_5374"
"WP_000655666.1","","thiamine-binding protein","10","10","1","1","114","","","","293","293","293","5ed739b8eba34d81c44a46f3a235e95d_2622","a6596c4a203e63fb6b02f6e492b61789_2452","635a081118a8dafa9e232517c2cf67f9_2569","ff262237f3470f60d8b7b16b3d58ad2c_2456","14c52b1fad0ff98e5cf49028371d6243_2414","4a58a390596d4900f56ec453eae7d1e7_1995","cc2e0eb80d2c122d721349f05f3eeaf8_2432","46fc0cff5994e5bf181db51ddfa21095_2700","0f07ae81df8f8d06fbc4da89d7ffc57a_2682","8517706599505fe9f8a7a5c896166270_3204"
"pmtB","","phenol-soluble modulin export ABC transporter permease subunit PmtB","10","10","1","1","1564","","","","680","680","680","5ed739b8eba34d81c44a46f3a235e95d_4150","a6596c4a203e63fb6b02f6e492b61789_4112","635a081118a8dafa9e232517c2cf67f9_4228","ff262237f3470f60d8b7b16b3d58ad2c_4161","14c52b1fad0ff98e5cf49028371d6243_4075","4a58a390596d4900f56ec453eae7d1e7_3583","cc2e0eb80d2c122d721349f05f3eeaf8_3920","46fc0cff5994e5bf181db51ddfa21095_4206","0f07ae81df8f8d06fbc4da89d7ffc57a_4292","8517706599505fe9f8a7a5c896166270_4283"
"dnaX","","DNA polymerase III subunit gamma/tau","10","10","1","1","2416","","","","1697","1697","1697","5ed739b8eba34d81c44a46f3a235e95d_1019","a6596c4a203e63fb6b02f6e492b61789_891","635a081118a8dafa9e232517c2cf67f9_946","ff262237f3470f60d8b7b16b3d58ad2c_887","14c52b1fad0ff98e5cf49028371d6243_855","4a58a390596d4900f56ec453eae7d1e7_476","cc2e0eb80d2c122d721349f05f3eeaf8_883","46fc0cff5994e5bf181db51ddfa21095_1015","0f07ae81df8f8d06fbc4da89d7ffc57a_1015","8517706599505fe9f8a7a5c896166270_1010"
"WP_000145499.1","","DUF4064 domain-containing protein","10","10","1","1","1699","","","","1019","1019","1019","5ed739b8eba34d81c44a46f3a235e95d_2235","a6596c4a203e63fb6b02f6e492b61789_2055","635a081118a8dafa9e232517c2cf67f9_2182","ff262237f3470f60d8b7b16b3d58ad2c_2069","14c52b1fad0ff98e5cf49028371d6243_2019","4a58a390596d4900f56ec453eae7d1e7_1608","cc2e0eb80d2c122d721349f05f3eeaf8_2049","46fc0cff5994e5bf181db51ddfa21095_2315","0f07ae81df8f8d06fbc4da89d7ffc57a_2163","8517706599505fe9f8a7a5c896166270_2161"
"WP_000804326.1","","2-oxoacid:acceptor oxidoreductase subunit alpha","10","10","1","1","112","","","","1760","1760","1760","5ed739b8eba34d81c44a46f3a235e95d_2618","a6596c4a203e63fb6b02f6e492b61789_2448","635a081118a8dafa9e232517c2cf67f9_2565","ff262237f3470f60d8b7b16b3d58ad2c_2452","14c52b1fad0ff98e5cf49028371d6243_2410","4a58a390596d4900f56ec453eae7d1e7_1991","cc2e0eb80d2c122d721349f05f3eeaf8_2428","46fc0cff5994e5bf181db51ddfa21095_2696","0f07ae81df8f8d06fbc4da89d7ffc57a_2678","8517706599505fe9f8a7a5c896166270_3208"
"WP_001117054.1","","DUF2188 domain-containing protein","10","10","1","1","3263","","","","416","416","416","5ed739b8eba34d81c44a46f3a235e95d_5368","a6596c4a203e63fb6b02f6e492b61789_5336","635a081118a8dafa9e232517c2cf67f9_5419","ff262237f3470f60d8b7b16b3d58ad2c_5389","14c52b1fad0ff98e5cf49028371d6243_5298","4a58a390596d4900f56ec453eae7d1e7_4679","cc2e0eb80d2c122d721349f05f3eeaf8_5098","46fc0cff5994e5bf181db51ddfa21095_5412","0f07ae81df8f8d06fbc4da89d7ffc57a_5367","8517706599505fe9f8a7a5c896166270_5356"
"WP_000290674.1","","Na+/H+ antiporter subunit E","10","10","1","1","1869","","","","479","479","479","5ed739b8eba34d81c44a46f3a235e95d_1908","a6596c4a203e63fb6b02f6e492b61789_1726","635a081118a8dafa9e232517c2cf67f9_1846","ff262237f3470f60d8b7b16b3d58ad2c_1744","14c52b1fad0ff98e5cf49028371d6243_1692","4a58a390596d4900f56ec453eae7d1e7_1293","cc2e0eb80d2c122d721349f05f3eeaf8_1722","46fc0cff5994e5bf181db51ddfa21095_1994","0f07ae81df8f8d06fbc4da89d7ffc57a_1846","8517706599505fe9f8a7a5c896166270_1844"
"WP_000809516.1","","pyruvate carboxylase","10","10","1","1","1688","","","","3452","3461","3452","5ed739b8eba34d81c44a46f3a235e95d_2257","a6596c4a203e63fb6b02f6e492b61789_2077","635a081118a8dafa9e232517c2cf67f9_2204","ff262237f3470f60d8b7b16b3d58ad2c_2091","14c52b1fad0ff98e5cf49028371d6243_2041","4a58a390596d4900f56ec453eae7d1e7_1630","cc2e0eb80d2c122d721349f05f3eeaf8_2071","46fc0cff5994e5bf181db51ddfa21095_2337","0f07ae81df8f8d06fbc4da89d7ffc57a_2185","8517706599505fe9f8a7a5c896166270_2183"
"metG","","methionine--tRNA ligase","10","10","1","1","2430","","","","1973","1973","1973","5ed739b8eba34d81c44a46f3a235e95d_1054","a6596c4a203e63fb6b02f6e492b61789_926","635a081118a8dafa9e232517c2cf67f9_984","ff262237f3470f60d8b7b16b3d58ad2c_922","14c52b1fad0ff98e5cf49028371d6243_890","4a58a390596d4900f56ec453eae7d1e7_511","cc2e0eb80d2c122d721349f05f3eeaf8_918","46fc0cff5994e5bf181db51ddfa21095_1050","0f07ae81df8f8d06fbc4da89d7ffc57a_1050","8517706599505fe9f8a7a5c896166270_1048"
"nrdD","","anaerobic ribonucleoside-triphosphate reductase","10","10","1","1","3129","","","","1850","1850","1850","5ed739b8eba34d81c44a46f3a235e95d_5606","a6596c4a203e63fb6b02f6e492b61789_5578","635a081118a8dafa9e232517c2cf67f9_5643","ff262237f3470f60d8b7b16b3d58ad2c_5627","14c52b1fad0ff98e5cf49028371d6243_5540","4a58a390596d4900f56ec453eae7d1e7_4907","cc2e0eb80d2c122d721349f05f3eeaf8_5332","46fc0cff5994e5bf181db51ddfa21095_5644","0f07ae81df8f8d06fbc4da89d7ffc57a_5597","8517706599505fe9f8a7a5c896166270_5586"
"rplD","","50S ribosomal protein L4","10","10","1","1","3572","","","","623","623","623","5ed739b8eba34d81c44a46f3a235e95d_4821","a6596c4a203e63fb6b02f6e492b61789_4787","635a081118a8dafa9e232517c2cf67f9_4892","ff262237f3470f60d8b7b16b3d58ad2c_4842","14c52b1fad0ff98e5cf49028371d6243_4749","4a58a390596d4900f56ec453eae7d1e7_4143","cc2e0eb80d2c122d721349f05f3eeaf8_4571","46fc0cff5994e5bf181db51ddfa21095_4873","0f07ae81df8f8d06fbc4da89d7ffc57a_4839","8517706599505fe9f8a7a5c896166270_4830"
"WP_000828722.1","","sodium-dependent transporter","10","10","1","1","2396","","","","1337","1337","1337","5ed739b8eba34d81c44a46f3a235e95d_973","a6596c4a203e63fb6b02f6e492b61789_845","635a081118a8dafa9e232517c2cf67f9_900","ff262237f3470f60d8b7b16b3d58ad2c_841","14c52b1fad0ff98e5cf49028371d6243_809","4a58a390596d4900f56ec453eae7d1e7_430","cc2e0eb80d2c122d721349f05f3eeaf8_837","46fc0cff5994e5bf181db51ddfa21095_969","0f07ae81df8f8d06fbc4da89d7ffc57a_969","8517706599505fe9f8a7a5c896166270_964"
"WP_000439693.1","","ComE operon protein 2","10","10","1","1","359","","","","461","461","461","5ed739b8eba34d81c44a46f3a235e95d_3291","a6596c4a203e63fb6b02f6e492b61789_3266","635a081118a8dafa9e232517c2cf67f9_3377","ff262237f3470f60d8b7b16b3d58ad2c_3113","14c52b1fad0ff98e5cf49028371d6243_3234","4a58a390596d4900f56ec453eae7d1e7_2605","cc2e0eb80d2c122d721349f05f3eeaf8_3091","46fc0cff5994e5bf181db51ddfa21095_3401","0f07ae81df8f8d06fbc4da89d7ffc57a_3291","8517706599505fe9f8a7a5c896166270_2585"
"lacD","","tagatose-bisphosphate aldolase","10","10","1","1","3635","","","","980","980","980","5ed739b8eba34d81c44a46f3a235e95d_4707","a6596c4a203e63fb6b02f6e492b61789_4675","635a081118a8dafa9e232517c2cf67f9_4779","ff262237f3470f60d8b7b16b3d58ad2c_4728","14c52b1fad0ff98e5cf49028371d6243_4637","4a58a390596d4900f56ec453eae7d1e7_4039","cc2e0eb80d2c122d721349f05f3eeaf8_4471","46fc0cff5994e5bf181db51ddfa21095_4763","0f07ae81df8f8d06fbc4da89d7ffc57a_4735","8517706599505fe9f8a7a5c896166270_4726"
"WP_000622710.1","","low specificity L-threonine aldolase","10","10","1","1","4082","","","","1025","1025","1025","5ed739b8eba34d81c44a46f3a235e95d_2694","a6596c4a203e63fb6b02f6e492b61789_2532","635a081118a8dafa9e232517c2cf67f9_2679","ff262237f3470f60d8b7b16b3d58ad2c_2516","14c52b1fad0ff98e5cf49028371d6243_2494","4a58a390596d4900f56ec453eae7d1e7_2057","cc2e0eb80d2c122d721349f05f3eeaf8_2530","46fc0cff5994e5bf181db51ddfa21095_2838","0f07ae81df8f8d06fbc4da89d7ffc57a_2744","8517706599505fe9f8a7a5c896166270_3142"
"WP_000634175.1","","universal stress protein","10","10","1","1","485","","","","500","500","500","5ed739b8eba34d81c44a46f3a235e95d_3545","a6596c4a203e63fb6b02f6e492b61789_3502","635a081118a8dafa9e232517c2cf67f9_3629","ff262237f3470f60d8b7b16b3d58ad2c_3401","14c52b1fad0ff98e5cf49028371d6243_3470","4a58a390596d4900f56ec453eae7d1e7_2844","cc2e0eb80d2c122d721349f05f3eeaf8_3327","46fc0cff5994e5bf181db51ddfa21095_3637","0f07ae81df8f8d06fbc4da89d7ffc57a_3527","8517706599505fe9f8a7a5c896166270_2349"
"WP_000425353.1","","valine--tRNA ligase","10","10","1","1","436","","","","2630","2630","2630","5ed739b8eba34d81c44a46f3a235e95d_3445","a6596c4a203e63fb6b02f6e492b61789_3404","635a081118a8dafa9e232517c2cf67f9_3531","ff262237f3470f60d8b7b16b3d58ad2c_3297","14c52b1fad0ff98e5cf49028371d6243_3372","4a58a390596d4900f56ec453eae7d1e7_2743","cc2e0eb80d2c122d721349f05f3eeaf8_3227","46fc0cff5994e5bf181db51ddfa21095_3537","0f07ae81df8f8d06fbc4da89d7ffc57a_3429","8517706599505fe9f8a7a5c896166270_2447"
"sarV","","HTH-type transcriptional regulator SarV","10","10","1","1","3553","","","","350","350","350","5ed739b8eba34d81c44a46f3a235e95d_4859","a6596c4a203e63fb6b02f6e492b61789_4825","635a081118a8dafa9e232517c2cf67f9_4930","ff262237f3470f60d8b7b16b3d58ad2c_4880","14c52b1fad0ff98e5cf49028371d6243_4787","4a58a390596d4900f56ec453eae7d1e7_4181","cc2e0eb80d2c122d721349f05f3eeaf8_4611","46fc0cff5994e5bf181db51ddfa21095_4911","0f07ae81df8f8d06fbc4da89d7ffc57a_4877","8517706599505fe9f8a7a5c896166270_4868"
"qoxB","","cytochrome aa3 quinol oxidase subunit I","10","10","1","1","1748","","","","1988","1988","1988","5ed739b8eba34d81c44a46f3a235e95d_2144","a6596c4a203e63fb6b02f6e492b61789_1968","635a081118a8dafa9e232517c2cf67f9_2093","ff262237f3470f60d8b7b16b3d58ad2c_1978","14c52b1fad0ff98e5cf49028371d6243_1932","4a58a390596d4900f56ec453eae7d1e7_1521","cc2e0eb80d2c122d721349f05f3eeaf8_1956","46fc0cff5994e5bf181db51ddfa21095_2226","0f07ae81df8f8d06fbc4da89d7ffc57a_2076","8517706599505fe9f8a7a5c896166270_2074"
"WP_000706314.1","","response regulator transcription factor","10","10","1","1","3415","","","","653","653","653","5ed739b8eba34d81c44a46f3a235e95d_5116","a6596c4a203e63fb6b02f6e492b61789_5082","635a081118a8dafa9e232517c2cf67f9_5193","ff262237f3470f60d8b7b16b3d58ad2c_5137","14c52b1fad0ff98e5cf49028371d6243_5044","4a58a390596d4900f56ec453eae7d1e7_4443","cc2e0eb80d2c122d721349f05f3eeaf8_4858","46fc0cff5994e5bf181db51ddfa21095_5166","0f07ae81df8f8d06fbc4da89d7ffc57a_5134","8517706599505fe9f8a7a5c896166270_5125"
"WP_001217248.1","","DNA primase","10","10","1","1","846","","","","1799","1817","1806","5ed739b8eba34d81c44a46f3a235e95d_3239","a6596c4a203e63fb6b02f6e492b61789_3214","635a081118a8dafa9e232517c2cf67f9_3325","ff262237f3470f60d8b7b16b3d58ad2c_3061","14c52b1fad0ff98e5cf49028371d6243_3182","4a58a390596d4900f56ec453eae7d1e7_2553","cc2e0eb80d2c122d721349f05f3eeaf8_3039","46fc0cff5994e5bf181db51ddfa21095_3349","0f07ae81df8f8d06fbc4da89d7ffc57a_3239","8517706599505fe9f8a7a5c896166270_2637"
"WP_000380732.1","","CAP domain-containing protein","10","10","1","1","4055","","","","863","1016","924","5ed739b8eba34d81c44a46f3a235e95d_2742","a6596c4a203e63fb6b02f6e492b61789_2580","635a081118a8dafa9e232517c2cf67f9_2725","ff262237f3470f60d8b7b16b3d58ad2c_2562","14c52b1fad0ff98e5cf49028371d6243_2542","4a58a390596d4900f56ec453eae7d1e7_2106","cc2e0eb80d2c122d721349f05f3eeaf8_2578","46fc0cff5994e5bf181db51ddfa21095_2884","0f07ae81df8f8d06fbc4da89d7ffc57a_2792","8517706599505fe9f8a7a5c896166270_3094"
"serS","","serine--tRNA ligase","10","10","1","1","1059","","","","1286","1286","1286","5ed739b8eba34d81c44a46f3a235e95d_20","a6596c4a203e63fb6b02f6e492b61789_20","635a081118a8dafa9e232517c2cf67f9_20","ff262237f3470f60d8b7b16b3d58ad2c_20","14c52b1fad0ff98e5cf49028371d6243_20","4a58a390596d4900f56ec453eae7d1e7_5122","cc2e0eb80d2c122d721349f05f3eeaf8_20","46fc0cff5994e5bf181db51ddfa21095_20","0f07ae81df8f8d06fbc4da89d7ffc57a_20","8517706599505fe9f8a7a5c896166270_20"
"WP_000608129.1","","DUF72 domain-containing protein","10","10","1","1","1897","","","","848","848","848","5ed739b8eba34d81c44a46f3a235e95d_1854","a6596c4a203e63fb6b02f6e492b61789_1672","635a081118a8dafa9e232517c2cf67f9_1792","ff262237f3470f60d8b7b16b3d58ad2c_1690","14c52b1fad0ff98e5cf49028371d6243_1638","4a58a390596d4900f56ec453eae7d1e7_1239","cc2e0eb80d2c122d721349f05f3eeaf8_1668","46fc0cff5994e5bf181db51ddfa21095_1940","0f07ae81df8f8d06fbc4da89d7ffc57a_1792","8517706599505fe9f8a7a5c896166270_1790"
"WP_001283792.1","","glutamate--tRNA ligase","10","10","1","1","2470","","","","1454","1454","1454","5ed739b8eba34d81c44a46f3a235e95d_1182","a6596c4a203e63fb6b02f6e492b61789_1054","635a081118a8dafa9e232517c2cf67f9_1106","ff262237f3470f60d8b7b16b3d58ad2c_1050","14c52b1fad0ff98e5cf49028371d6243_1018","4a58a390596d4900f56ec453eae7d1e7_627","cc2e0eb80d2c122d721349f05f3eeaf8_1034","46fc0cff5994e5bf181db51ddfa21095_1178","0f07ae81df8f8d06fbc4da89d7ffc57a_1178","8517706599505fe9f8a7a5c896166270_1176"
"WP_000140679.1","","F0F1 ATP synthase subunit B","10","10","1","1","3731","","","","521","521","521","5ed739b8eba34d81c44a46f3a235e95d_4504","a6596c4a203e63fb6b02f6e492b61789_4480","635a081118a8dafa9e232517c2cf67f9_4582","ff262237f3470f60d8b7b16b3d58ad2c_4525","14c52b1fad0ff98e5cf49028371d6243_4442","4a58a390596d4900f56ec453eae7d1e7_3840","cc2e0eb80d2c122d721349f05f3eeaf8_4274","46fc0cff5994e5bf181db51ddfa21095_4566","0f07ae81df8f8d06fbc4da89d7ffc57a_4536","8517706599505fe9f8a7a5c896166270_4527"
"WP_000544969.1","","type 1 glutamine amidotransferase","10","10","1","1","1503","","","","731","731","731","5ed739b8eba34d81c44a46f3a235e95d_4058","a6596c4a203e63fb6b02f6e492b61789_4006","635a081118a8dafa9e232517c2cf67f9_4138","ff262237f3470f60d8b7b16b3d58ad2c_4057","14c52b1fad0ff98e5cf49028371d6243_3969","4a58a390596d4900f56ec453eae7d1e7_3489","cc2e0eb80d2c122d721349f05f3eeaf8_3828","46fc0cff5994e5bf181db51ddfa21095_4114","0f07ae81df8f8d06fbc4da89d7ffc57a_4172","8517706599505fe9f8a7a5c896166270_4189"
"WP_000150169.1","","UDP-N-acetylmuramate--L-alanine ligase","10","10","1","1","522","","","","1313","1313","1313","5ed739b8eba34d81c44a46f3a235e95d_3615","a6596c4a203e63fb6b02f6e492b61789_3570","635a081118a8dafa9e232517c2cf67f9_3697","ff262237f3470f60d8b7b16b3d58ad2c_3471","14c52b1fad0ff98e5cf49028371d6243_3538","4a58a390596d4900f56ec453eae7d1e7_2912","cc2e0eb80d2c122d721349f05f3eeaf8_3397","46fc0cff5994e5bf181db51ddfa21095_3707","0f07ae81df8f8d06fbc4da89d7ffc57a_3595","8517706599505fe9f8a7a5c896166270_2281"
"pstA","","phosphate ABC transporter permease PstA","10","10","1","1","2073","","","","917","917","917","5ed739b8eba34d81c44a46f3a235e95d_2840","a6596c4a203e63fb6b02f6e492b61789_2721","635a081118a8dafa9e232517c2cf67f9_2828","ff262237f3470f60d8b7b16b3d58ad2c_2660","14c52b1fad0ff98e5cf49028371d6243_2681","4a58a390596d4900f56ec453eae7d1e7_2204","cc2e0eb80d2c122d721349f05f3eeaf8_2676","46fc0cff5994e5bf181db51ddfa21095_2984","0f07ae81df8f8d06fbc4da89d7ffc57a_2890","8517706599505fe9f8a7a5c896166270_2996"
"WP_000573077.1","","Na+/H+ antiporter subunit D","10","10","1","1","1868","","","","1496","1496","1496","5ed739b8eba34d81c44a46f3a235e95d_1910","a6596c4a203e63fb6b02f6e492b61789_1728","635a081118a8dafa9e232517c2cf67f9_1848","ff262237f3470f60d8b7b16b3d58ad2c_1746","14c52b1fad0ff98e5cf49028371d6243_1694","4a58a390596d4900f56ec453eae7d1e7_1295","cc2e0eb80d2c122d721349f05f3eeaf8_1724","46fc0cff5994e5bf181db51ddfa21095_1996","0f07ae81df8f8d06fbc4da89d7ffc57a_1848","8517706599505fe9f8a7a5c896166270_1846"
"WP_000966695.1","","YnfA family protein","10","10","1","1","3473","","","","326","326","326","5ed739b8eba34d81c44a46f3a235e95d_5008","a6596c4a203e63fb6b02f6e492b61789_4970","635a081118a8dafa9e232517c2cf67f9_5077","ff262237f3470f60d8b7b16b3d58ad2c_5029","14c52b1fad0ff98e5cf49028371d6243_4932","4a58a390596d4900f56ec453eae7d1e7_4328","cc2e0eb80d2c122d721349f05f3eeaf8_4758","46fc0cff5994e5bf181db51ddfa21095_5060","0f07ae81df8f8d06fbc4da89d7ffc57a_5024","8517706599505fe9f8a7a5c896166270_5015"
"WP_000094576.1","","2-isopropylmalate synthase","10","10","1","1","3785","","","","1529","1529","1529","5ed739b8eba34d81c44a46f3a235e95d_4384","a6596c4a203e63fb6b02f6e492b61789_4360","635a081118a8dafa9e232517c2cf67f9_4460","ff262237f3470f60d8b7b16b3d58ad2c_4409","14c52b1fad0ff98e5cf49028371d6243_4322","4a58a390596d4900f56ec453eae7d1e7_3713","cc2e0eb80d2c122d721349f05f3eeaf8_4152","46fc0cff5994e5bf181db51ddfa21095_4450","0f07ae81df8f8d06fbc4da89d7ffc57a_4420","8517706599505fe9f8a7a5c896166270_4411"
"WP_000584765.1","","ABC transporter permease","10","10","1","1","3330","","","","869","869","869","5ed739b8eba34d81c44a46f3a235e95d_5278","a6596c4a203e63fb6b02f6e492b61789_5242","635a081118a8dafa9e232517c2cf67f9_5347","ff262237f3470f60d8b7b16b3d58ad2c_5301","14c52b1fad0ff98e5cf49028371d6243_5204","4a58a390596d4900f56ec453eae7d1e7_4606","cc2e0eb80d2c122d721349f05f3eeaf8_5020","46fc0cff5994e5bf181db51ddfa21095_5324","0f07ae81df8f8d06fbc4da89d7ffc57a_5292","8517706599505fe9f8a7a5c896166270_5281"
